Season,Week,Date,SeasonWeek,StationID,SurveyID,Coyote,Opossum,Raccoon
FA12,week 1,10/13/2012,FA12 week 1,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 1,10/14/2012,FA12 week 1,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 1,10/15/2012,FA12 week 1,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 1,10/16/2012,FA12 week 1,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/17/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/18/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/19/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/20/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/21/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/22/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 2,10/23/2012,FA12 week 2,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/24/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/25/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/26/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/27/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/28/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/29/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 3,10/30/2012,FA12 week 3,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,10/31/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/1/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/2/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/3/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/4/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/5/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 4,11/6/2012,FA12 week 4,J01-NOR1,J01-NOR1-FA12,NA,NA,NA
FA12,week 1,10/10/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/12/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,1,0,0
FA12,week 1,10/14/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/16/2012,FA12 week 1,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/19/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/20/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/27/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,1,0,0
FA12,week 3,10/28/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 3,10/30/2012,FA12 week 3,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 4,11/6/2012,FA12 week 4,J01-SEP1,J01-SEP1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/12/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/14/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/16/2012,FA12 week 1,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/19/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/20/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/27/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/28/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 3,10/30/2012,FA12 week 3,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 4,11/6/2012,FA12 week 4,J01-SKP1,J01-SKP1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/11/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/12/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/13/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/14/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/15/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/16/2012,FA12 week 1,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/17/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/18/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/19/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/20/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/21/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/22/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 2,10/23/2012,FA12 week 2,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/24/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/25/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/26/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/27/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/28/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/29/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 3,10/30/2012,FA12 week 3,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,10/31/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/1/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/2/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/3/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/4/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/5/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 4,11/6/2012,FA12 week 4,J01-TFS1,J01-TFS1-FA12,NA,NA,NA
FA12,week 1,10/10/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/11/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/12/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/13/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/14/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/15/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/16/2012,FA12 week 1,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/17/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/18/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/19/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/20/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/21/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/22/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 2,10/23/2012,FA12 week 2,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/24/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/25/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/26/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/27/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/28/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/29/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 3,10/30/2012,FA12 week 3,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,10/31/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/1/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/2/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/3/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/4/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/5/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 4,11/6/2012,FA12 week 4,J01-UIC1,J01-UIC1-FA12,NA,NA,NA
FA12,week 1,10/10/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/12/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/14/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/16/2012,FA12 week 1,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/19/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/20/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/27/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/28/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 3,10/30/2012,FA12 week 3,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 4,11/6/2012,FA12 week 4,R02-ALT1,R02-ALT1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 1,10/12/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,1,1
FA12,week 1,10/14/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 1,10/16/2012,FA12 week 1,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 2,10/19/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 2,10/20/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 3,10/27/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 3,10/28/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 3,10/30/2012,FA12 week 3,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,1,0
FA12,week 4,11/6/2012,FA12 week 4,R02-DPG1,R02-DPG1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/12/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/14/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/16/2012,FA12 week 1,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/19/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/20/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/27/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/28/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 3,10/30/2012,FA12 week 3,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 4,11/6/2012,FA12 week 4,R02-FRP1,R02-FRP1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/11/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/12/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/13/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/14/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/15/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/16/2012,FA12 week 1,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/17/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/18/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/19/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/20/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/21/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/22/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 2,10/23/2012,FA12 week 2,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/24/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/25/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/26/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/27/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/28/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/29/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 3,10/30/2012,FA12 week 3,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,10/31/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/1/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/2/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/3/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/4/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/5/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 4,11/6/2012,FA12 week 4,R02-GFP1,R02-GFP1-FA12,NA,NA,NA
FA12,week 1,10/10/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/11/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/12/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/13/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/14/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/15/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/16/2012,FA12 week 1,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/17/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/18/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/19/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/20/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/21/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/22/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 2,10/23/2012,FA12 week 2,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/24/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/25/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/26/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/27/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/28/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/29/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 3,10/30/2012,FA12 week 3,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,10/31/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/1/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/2/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/3/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/4/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/5/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 4,11/6/2012,FA12 week 4,R03-AUP1,R03-AUP1-FA12,0,0,0
FA12,week 1,10/10/2012,FA12 week 1,R03-CPG1,R03-CPG1-FA12,1,0,0
